user_id,signup_date,city,age_group,device_type,acquisition_channel
1839,2026-01-03,Hyderabad,45+,Android,Google Ads
1840,2026-04-24,Hyderabad,25-34,iOS,Instagram
1841,2026-06-24,Mumbai,35-44,Android,YouTube
1842,2026-06-10,Bengaluru,25-34,Android,Referral
1843,2026-04-03,Hyderabad,35-44,Android,Push Notification
1844,2026-06-30,Pune,25-34,Android,Push Notification
1845,2026-04-12,Hyderabad,35-44,Android,Referral
1846,2026-02-13,Pune,25-34,Android,YouTube
1847,2026-06-22,Mumbai,25-34,Android,Google Ads
1848,2026-01-17,Visakhapatnam,35-44,iOS,Google Ads
1849,2026-05-14,Mumbai,35-44,Android,Push Notification
1850,2026-01-06,Mumbai,35-44,Android,Referral
1851,2026-01-01,Chennai,18-24,iOS,Instagram
1852,2026-04-21,Delhi,45+,Android,Push Notification
1853,2026-05-13,Chennai,45+,Android,Organic
1854,2026-02-27,Hyderabad,35-44,iOS,YouTube
1855,2026-04-25,Bengaluru,18-24,Android,Instagram
1856,2026-01-21,Pune,18-24,iOS,Google Ads
1857,2026-06-26,Chennai,18-24,iOS,Google Ads
1858,2026-02-12,Bengaluru,35-44,Android,Push Notification
1859,2026-01-25,Hyderabad,45+,Android,Organic
1860,2026-06-01,Delhi,35-44,iOS,Google Ads
1861,2026-01-28,Chennai,25-34,iOS,Organic
1862,2026-03-27,Pune,25-34,iOS,YouTube
1863,2026-06-08,Chennai,18-24,Android,YouTube
1864,2026-02-01,Hyderabad,18-24,iOS,Referral
1865,2026-03-22,Delhi,18-24,iOS,Organic
1866,2026-04-24,Hyderabad,35-44,Android,Referral
1867,2026-01-17,Hyderabad,18-24,Android,Instagram
1868,2026-04-08,Chennai,18-24,Android,Referral
1869,2026-03-01,Delhi,18-24,Android,Referral
1870,2026-04-20,Pune,18-24,Android,Push Notification
1871,2026-01-07,Chennai,35-44,Android,Organic
1872,2026-01-27,Hyderabad,18-24,Android,Google Ads
1873,2026-05-27,Visakhapatnam,35-44,Android,Referral
1874,2026-06-08,Chennai,25-34,Android,Organic
1875,2026-01-16,Visakhapatnam,35-44,Android,YouTube
1876,2026-06-16,Delhi,35-44,Android,YouTube
1877,2026-02-07,Visakhapatnam,45+,Android,Instagram
1878,2026-03-16,Bengaluru,18-24,Android,Push Notification
1879,2026-06-23,Visakhapatnam,18-24,Android,YouTube
1880,2026-01-14,Chennai,35-44,Android,Google Ads
1881,2026-06-13,Visakhapatnam,18-24,Android,Push Notification
1882,2026-05-02,Mumbai,45+,Android,Instagram
1883,2026-05-29,Pune,35-44,Android,Referral
1884,2026-03-26,Visakhapatnam,18-24,Android,Organic
1885,2026-05-07,Visakhapatnam,18-24,Android,Push Notification
1886,2026-02-28,Chennai,25-34,Android,Push Notification
1887,2026-03-26,Delhi,45+,Android,Google Ads
1888,2026-01-02,Bengaluru,18-24,Android,Organic
1889,2026-05-23,Hyderabad,25-34,Android,Google Ads
1890,2026-06-11,Pune,35-44,Android,Organic
1891,2026-02-20,Visakhapatnam,35-44,Android,Instagram
1892,2026-02-14,Bengaluru,25-34,Android,Organic
1893,2026-02-15,Delhi,35-44,iOS,Organic
1894,2026-06-23,Visakhapatnam,45+,Android,Organic
1895,2026-03-28,Visakhapatnam,35-44,Android,Instagram
1896,2026-04-06,Mumbai,25-34,iOS,YouTube
1897,2026-04-22,Mumbai,18-24,Android,Google Ads
1898,2026-02-18,Visakhapatnam,45+,Android,Instagram
1899,2026-06-03,Chennai,25-34,iOS,YouTube
1900,2026-05-31,Visakhapatnam,35-44,iOS,Instagram
1901,2026-03-05,Hyderabad,35-44,iOS,YouTube
1902,2026-05-30,Chennai,25-34,iOS,Referral
1903,2026-06-19,Pune,18-24,Android,Referral
1904,2026-06-15,Delhi,35-44,Android,Referral
1905,2026-02-15,Bengaluru,35-44,Android,Referral
1906,2026-05-07,Chennai,35-44,Android,Push Notification
1907,2026-05-30,Mumbai,18-24,Android,Google Ads
1908,2026-04-26,Delhi,25-34,Android,Instagram
1909,2026-04-19,Chennai,25-34,iOS,Instagram
1910,2026-03-07,Pune,18-24,Android,Organic
1911,2026-03-17,Chennai,35-44,Android,Organic
1912,2026-04-30,Pune,35-44,Android,Referral
1913,2026-04-21,Chennai,35-44,iOS,Instagram
1914,2026-03-11,Chennai,18-24,Android,Google Ads
1915,2026-03-09,Mumbai,18-24,Android,Organic
1916,2026-03-17,Delhi,18-24,iOS,Google Ads
1917,2026-01-26,Hyderabad,18-24,Android,YouTube
1918,2026-02-21,Bengaluru,25-34,Android,Instagram
1919,2026-03-19,Mumbai,35-44,Android,YouTube
1920,2026-02-05,Delhi,35-44,Android,Instagram
1921,2026-03-14,Delhi,35-44,iOS,Referral
1922,2026-04-14,Delhi,18-24,Android,YouTube
1923,2026-02-08,Delhi,45+,Android,Push Notification
1924,2026-02-23,Chennai,25-34,Android,YouTube
1925,2026-04-30,Mumbai,45+,Android,Organic
1926,2026-03-22,Delhi,25-34,Android,Push Notification
1927,2026-04-17,Visakhapatnam,45+,Android,YouTube
1928,2026-01-08,Bengaluru,25-34,Android,Google Ads
1929,2026-03-20,Mumbai,18-24,Android,Push Notification
1930,2026-04-01,Bengaluru,25-34,Android,Push Notification
1931,2026-04-14,Delhi,35-44,Android,Organic
1932,2026-05-26,Delhi,18-24,iOS,Google Ads
1933,2026-03-26,Pune,45+,iOS,Google Ads
1934,2026-04-11,Hyderabad,45+,Android,Organic
1935,2026-03-26,Pune,45+,Android,Instagram
1936,2026-01-24,Visakhapatnam,18-24,Android,Google Ads
1937,2026-01-09,Delhi,45+,Android,Google Ads
1938,2026-01-18,Chennai,35-44,Android,Instagram
1939,2026-06-18,Pune,18-24,Android,Instagram
1940,2026-05-13,Hyderabad,25-34,Android,Referral
1941,2026-04-11,Visakhapatnam,18-24,Android,Referral
1942,2026-05-03,Mumbai,18-24,Android,Google Ads
1943,2026-02-03,Delhi,25-34,Android,Push Notification
1944,2026-06-20,Chennai,25-34,Android,Instagram
1945,2026-05-31,Visakhapatnam,45+,Android,Organic
1946,2026-02-06,Chennai,18-24,iOS,YouTube
1947,2026-03-05,Pune,35-44,iOS,Referral
1948,2026-04-28,Chennai,18-24,iOS,Instagram
1949,2026-06-15,Chennai,35-44,iOS,Push Notification
1950,2026-03-18,Chennai,25-34,Android,Google Ads
1951,2026-06-08,Mumbai,45+,Android,Push Notification
1952,2026-02-16,Mumbai,18-24,Android,Organic
1953,2026-03-03,Delhi,25-34,Android,Push Notification
1954,2026-05-18,Bengaluru,18-24,Android,Push Notification
1955,2026-02-25,Chennai,45+,iOS,YouTube
1956,2026-02-01,Bengaluru,18-24,iOS,YouTube
1957,2026-03-25,Chennai,45+,Android,Google Ads
1958,2026-05-10,Hyderabad,45+,Android,Push Notification
1959,2026-06-27,Mumbai,45+,Android,Push Notification
1960,2026-04-13,Delhi,25-34,Android,Organic
1961,2026-03-06,Hyderabad,25-34,Android,Push Notification
1962,2026-04-29,Chennai,45+,Android,YouTube
1963,2026-06-18,Visakhapatnam,45+,Android,Instagram
1964,2026-02-11,Visakhapatnam,18-24,Android,Google Ads
1965,2026-03-17,Hyderabad,45+,Android,Push Notification
1966,2026-01-03,Mumbai,35-44,Android,Instagram
1967,2026-02-15,Visakhapatnam,18-24,iOS,YouTube
1968,2026-02-25,Chennai,18-24,iOS,YouTube
1969,2026-06-14,Mumbai,18-24,Android,Instagram
1970,2026-04-24,Hyderabad,18-24,Android,Referral
1971,2026-02-21,Visakhapatnam,35-44,iOS,Google Ads
1972,2026-01-24,Hyderabad,45+,Android,Organic
1973,2026-03-28,Delhi,25-34,Android,Organic
1974,2026-02-26,Hyderabad,25-34,iOS,Organic
1975,2026-04-17,Pune,18-24,iOS,Instagram
1976,2026-05-24,Mumbai,25-34,Android,YouTube
1977,2026-04-12,Chennai,18-24,Android,Organic
1978,2026-04-02,Bengaluru,25-34,Android,Push Notification
1979,2026-03-22,Hyderabad,45+,Android,Google Ads
1980,2026-01-17,Mumbai,35-44,Android,Instagram
1981,2026-01-12,Hyderabad,25-34,Android,YouTube
1982,2026-05-08,Hyderabad,25-34,Android,Organic
1983,2026-06-03,Bengaluru,45+,Android,Push Notification
1984,2026-02-04,Bengaluru,25-34,Android,Push Notification
1985,2026-03-23,Delhi,45+,Android,Organic
1986,2026-06-05,Pune,45+,Android,Push Notification
1987,2026-03-01,Pune,18-24,Android,YouTube
1988,2026-02-01,Bengaluru,25-34,iOS,Google Ads
1989,2026-06-08,Hyderabad,18-24,Android,Referral
1990,2026-03-17,Visakhapatnam,25-34,Android,Push Notification
1991,2026-01-10,Visakhapatnam,45+,iOS,Instagram
1992,2026-02-04,Bengaluru,35-44,Android,Organic
1993,2026-05-14,Delhi,45+,Android,Instagram
1994,2026-01-07,Visakhapatnam,35-44,Android,Google Ads
1995,2026-05-19,Hyderabad,25-34,iOS,Push Notification
1996,2026-02-26,Pune,45+,Android,Google Ads
1997,2026-04-24,Mumbai,18-24,Android,Referral
1998,2026-01-18,Visakhapatnam,18-24,Android,Google Ads
1999,2026-02-22,Visakhapatnam,18-24,Android,YouTube
2000,2026-02-22,Visakhapatnam,18-24,Android,Referral
2001,2026-03-21,Visakhapatnam,25-34,Android,Google Ads
2002,2026-06-05,Visakhapatnam,35-44,Android,Referral
2003,2026-06-12,Visakhapatnam,35-44,iOS,Referral
2004,2026-01-21,Bengaluru,45+,Android,Referral
2005,2026-04-23,Chennai,45+,iOS,Referral
2006,2026-01-06,Delhi,45+,Android,Organic
2007,2026-03-18,Pune,25-34,Android,Google Ads
2008,2026-03-07,Chennai,45+,Android,Instagram
2009,2026-04-07,Pune,45+,Android,Google Ads
2010,2026-05-01,Visakhapatnam,25-34,iOS,Organic
2011,2026-01-04,Delhi,35-44,Android,Referral
2012,2026-04-12,Mumbai,35-44,Android,Instagram
2013,2026-06-14,Pune,18-24,Android,Organic
2014,2026-02-01,Chennai,25-34,Android,Referral
2015,2026-03-07,Delhi,35-44,Android,Referral
2016,2026-06-12,Mumbai,35-44,Android,Push Notification
2017,2026-04-09,Chennai,25-34,Android,Organic
2018,2026-04-03,Mumbai,18-24,Android,Push Notification
2019,2026-02-07,Bengaluru,45+,iOS,Google Ads
2020,2026-03-07,Visakhapatnam,25-34,Android,Organic
2021,2026-06-14,Mumbai,45+,Android,YouTube
2022,2026-01-21,Pune,25-34,iOS,Google Ads
2023,2026-04-20,Bengaluru,35-44,Android,YouTube
2024,2026-06-18,Chennai,35-44,iOS,Push Notification
2025,2026-01-23,Hyderabad,35-44,iOS,Instagram
2026,2026-02-23,Mumbai,45+,Android,Organic
2027,2026-02-13,Delhi,45+,Android,Organic
2028,2026-06-28,Chennai,45+,Android,Push Notification
2029,2026-04-21,Visakhapatnam,25-34,Android,Push Notification
2030,2026-02-04,Visakhapatnam,45+,Android,Organic
2031,2026-04-26,Pune,25-34,Android,Organic
2032,2026-02-16,Delhi,25-34,Android,Referral
2033,2026-04-23,Mumbai,18-24,iOS,Google Ads
2034,2026-01-21,Bengaluru,18-24,Android,Instagram
2035,2026-01-17,Bengaluru,18-24,Android,Referral
2036,2026-05-05,Mumbai,18-24,Android,Instagram
2037,2026-01-02,Mumbai,18-24,Android,YouTube
2038,2026-01-02,Chennai,35-44,iOS,Referral
2039,2026-03-28,Pune,45+,Android,Push Notification
2040,2026-03-29,Bengaluru,25-34,iOS,Push Notification
2041,2026-04-13,Chennai,18-24,iOS,Instagram
2042,2026-01-26,Hyderabad,45+,iOS,Referral
2043,2026-02-05,Hyderabad,18-24,iOS,Instagram
2044,2026-06-29,Delhi,25-34,Android,YouTube
2045,2026-06-25,Mumbai,45+,Android,Push Notification
2046,2026-02-18,Hyderabad,35-44,Android,Instagram
2047,2026-01-12,Delhi,35-44,Android,Google Ads
2048,2026-06-05,Chennai,45+,iOS,Organic
2049,2026-03-31,Chennai,45+,iOS,Push Notification
2050,2026-01-26,Mumbai,45+,Android,Google Ads
2051,2026-02-06,Delhi,18-24,Android,Organic
2052,2026-03-19,Delhi,45+,Android,Referral
2053,2026-01-30,Chennai,25-34,Android,Google Ads
2054,2026-06-18,Mumbai,18-24,Android,Push Notification
2055,2026-01-08,Visakhapatnam,35-44,iOS,Instagram
2056,2026-02-26,Mumbai,35-44,Android,Push Notification
2057,2026-02-01,Mumbai,25-34,iOS,Push Notification
2058,2026-05-06,Hyderabad,35-44,iOS,YouTube
2059,2026-06-03,Hyderabad,35-44,Android,Push Notification
2060,2026-04-08,Mumbai,45+,iOS,Google Ads
2061,2026-03-08,Hyderabad,35-44,Android,Organic
2062,2026-03-29,Mumbai,25-34,iOS,Organic
2063,2026-05-27,Bengaluru,25-34,iOS,Referral
2064,2026-05-28,Mumbai,18-24,Android,YouTube
2065,2026-05-18,Visakhapatnam,45+,iOS,Instagram
2066,2026-04-04,Delhi,25-34,Android,YouTube
2067,2026-06-01,Visakhapatnam,18-24,Android,YouTube
2068,2026-04-28,Bengaluru,25-34,iOS,Instagram
2069,2026-02-26,Chennai,45+,Android,Instagram
2070,2026-02-07,Mumbai,18-24,Android,Instagram
2071,2026-05-09,Mumbai,18-24,Android,Push Notification
2072,2026-05-27,Chennai,25-34,Android,Push Notification
2073,2026-04-07,Hyderabad,35-44,Android,Push Notification
2074,2026-02-23,Delhi,25-34,iOS,Organic
2075,2026-02-15,Delhi,45+,iOS,Instagram
2076,2026-06-18,Delhi,25-34,iOS,YouTube
2077,2026-04-11,Bengaluru,45+,Android,Instagram
2078,2026-04-11,Chennai,18-24,Android,Instagram
2079,2026-03-14,Mumbai,25-34,iOS,YouTube
2080,2026-04-11,Hyderabad,25-34,Android,YouTube
2081,2026-01-14,Delhi,35-44,Android,Google Ads
2082,2026-05-28,Visakhapatnam,45+,Android,Instagram
2083,2026-02-07,Visakhapatnam,25-34,iOS,Google Ads
2084,2026-06-16,Hyderabad,35-44,iOS,YouTube
2085,2026-01-27,Mumbai,25-34,Android,Referral
2086,2026-06-23,Delhi,25-34,iOS,Organic
2087,2026-04-02,Chennai,25-34,iOS,Organic
2088,2026-05-12,Mumbai,35-44,Android,Google Ads
2089,2026-06-10,Mumbai,45+,Android,Organic
2090,2026-03-03,Chennai,45+,Android,YouTube
2091,2026-02-14,Mumbai,45+,iOS,Push Notification
2092,2026-06-18,Hyderabad,45+,iOS,Push Notification
2093,2026-04-08,Bengaluru,45+,Android,Organic
2094,2026-01-30,Hyderabad,18-24,Android,Push Notification
2095,2026-05-11,Visakhapatnam,18-24,Android,YouTube
2096,2026-05-03,Bengaluru,18-24,iOS,Google Ads
2097,2026-04-09,Chennai,45+,Android,Google Ads
2098,2026-01-26,Bengaluru,18-24,iOS,YouTube
2099,2026-02-17,Chennai,18-24,Android,YouTube
2100,2026-05-16,Chennai,18-24,Android,YouTube
2101,2026-05-18,Mumbai,18-24,iOS,Google Ads
2102,2026-06-18,Hyderabad,25-34,iOS,Push Notification
2103,2026-02-16,Hyderabad,45+,iOS,Organic
2104,2026-01-11,Visakhapatnam,25-34,Android,Organic
2105,2026-05-24,Bengaluru,18-24,Android,Organic
2106,2026-05-10,Bengaluru,35-44,iOS,Google Ads
2107,2026-04-19,Mumbai,18-24,Android,Organic
2108,2026-05-13,Delhi,35-44,Android,Referral
2109,2026-02-05,Pune,45+,Android,YouTube
2110,2026-04-01,Pune,25-34,Android,Push Notification
2111,2026-01-12,Visakhapatnam,18-24,Android,Instagram
2112,2026-02-25,Visakhapatnam,25-34,Android,Instagram
2113,2026-02-02,Mumbai,45+,Android,Instagram
2114,2026-03-08,Chennai,25-34,Android,Organic
2115,2026-03-07,Mumbai,45+,iOS,Google Ads
2116,2026-05-18,Visakhapatnam,18-24,Android,Instagram
2117,2026-06-12,Mumbai,25-34,iOS,YouTube
2118,2026-06-18,Mumbai,25-34,Android,Google Ads
2119,2026-03-22,Delhi,45+,Android,YouTube
2120,2026-03-05,Hyderabad,35-44,Android,Organic
2121,2026-06-25,Pune,45+,Android,Push Notification
2122,2026-01-23,Bengaluru,35-44,iOS,Google Ads
2123,2026-02-27,Bengaluru,18-24,Android,Google Ads
2124,2026-04-07,Hyderabad,18-24,Android,Push Notification
2125,2026-03-20,Pune,45+,Android,Instagram
2126,2026-06-29,Pune,35-44,Android,YouTube
2127,2026-01-26,Hyderabad,25-34,Android,Referral
2128,2026-02-16,Bengaluru,45+,Android,Google Ads
2129,2026-03-08,Hyderabad,25-34,Android,Google Ads
2130,2026-04-07,Pune,35-44,Android,Push Notification
2131,2026-06-13,Bengaluru,25-34,Android,Referral
2132,2026-06-30,Chennai,25-34,Android,Instagram
2133,2026-04-30,Pune,35-44,Android,Referral
2134,2026-05-14,Mumbai,25-34,Android,Organic
2135,2026-03-20,Chennai,35-44,iOS,Push Notification
2136,2026-01-21,Hyderabad,25-34,iOS,Google Ads
2137,2026-05-28,Hyderabad,18-24,iOS,YouTube
2138,2026-05-07,Delhi,18-24,iOS,Referral
2139,2026-06-23,Pune,25-34,Android,YouTube
2140,2026-06-25,Mumbai,18-24,Android,YouTube
2141,2026-02-18,Delhi,18-24,iOS,Push Notification
2142,2026-05-17,Mumbai,35-44,Android,Push Notification
2143,2026-06-19,Delhi,18-24,Android,Google Ads
2144,2026-06-22,Delhi,25-34,Android,Instagram
2145,2026-02-04,Pune,35-44,iOS,Referral
2146,2026-05-07,Chennai,25-34,Android,Organic
2147,2026-03-28,Mumbai,25-34,iOS,Organic
2148,2026-03-16,Bengaluru,45+,Android,Google Ads
2149,2026-01-01,Mumbai,45+,Android,Instagram
2150,2026-06-14,Pune,18-24,iOS,YouTube
2151,2026-05-05,Hyderabad,35-44,Android,Referral
2152,2026-03-26,Bengaluru,35-44,Android,Instagram
2153,2026-02-17,Chennai,35-44,Android,Referral
2154,2026-05-06,Visakhapatnam,18-24,Android,Google Ads
2155,2026-04-16,Hyderabad,45+,Android,Push Notification
2156,2026-03-06,Visakhapatnam,45+,Android,Instagram
2157,2026-04-04,Chennai,25-34,Android,Instagram
2158,2026-01-28,Chennai,45+,Android,Instagram
2159,2026-04-22,Hyderabad,35-44,iOS,Push Notification
2160,2026-02-20,Hyderabad,25-34,Android,Google Ads
2161,2026-04-12,Chennai,35-44,iOS,Google Ads
2162,2026-06-20,Visakhapatnam,45+,iOS,Instagram
2163,2026-01-31,Chennai,45+,Android,Push Notification
2164,2026-02-02,Bengaluru,45+,Android,Push Notification
2165,2026-04-10,Visakhapatnam,18-24,iOS,Organic
2166,2026-02-02,Visakhapatnam,35-44,Android,Push Notification
2167,2026-03-02,Hyderabad,35-44,Android,YouTube
2168,2026-01-03,Chennai,45+,Android,Referral
2169,2026-01-22,Delhi,45+,Android,Google Ads
2170,2026-05-11,Visakhapatnam,25-34,Android,Organic
2171,2026-03-09,Mumbai,25-34,Android,Referral
2172,2026-02-20,Chennai,18-24,iOS,YouTube
2173,2026-06-06,Visakhapatnam,25-34,iOS,YouTube
2174,2026-06-11,Mumbai,25-34,Android,Google Ads
2175,2026-04-13,Hyderabad,35-44,iOS,Google Ads
2176,2026-04-20,Hyderabad,25-34,Android,Organic
2177,2026-04-08,Chennai,35-44,iOS,Google Ads
2178,2026-02-26,Bengaluru,45+,Android,YouTube
2179,2026-04-20,Mumbai,18-24,Android,Instagram
2180,2026-04-04,Bengaluru,35-44,iOS,Google Ads
2181,2026-03-23,Hyderabad,25-34,Android,Organic
2182,2026-06-19,Mumbai,35-44,Android,Referral
2183,2026-03-13,Pune,18-24,Android,Instagram
2184,2026-05-06,Bengaluru,35-44,Android,Organic
2185,2026-06-21,Hyderabad,25-34,Android,Push Notification
2186,2026-04-03,Mumbai,35-44,Android,Instagram
2187,2026-02-23,Pune,45+,Android,Organic
2188,2026-02-03,Mumbai,18-24,Android,Push Notification
2189,2026-02-18,Visakhapatnam,45+,iOS,Organic
2190,2026-05-20,Pune,35-44,Android,Referral
2191,2026-02-21,Pune,25-34,Android,Google Ads
2192,2026-04-18,Pune,35-44,iOS,YouTube
2193,2026-03-30,Bengaluru,45+,Android,Organic
2194,2026-04-22,Hyderabad,45+,Android,YouTube
2195,2026-01-06,Visakhapatnam,35-44,Android,Google Ads
2196,2026-03-16,Hyderabad,18-24,iOS,Push Notification
2197,2026-02-18,Mumbai,45+,Android,YouTube
2198,2026-05-12,Hyderabad,25-34,Android,YouTube
2199,2026-04-09,Pune,45+,Android,Instagram
2200,2026-02-22,Visakhapatnam,18-24,Android,Google Ads
2201,2026-06-01,Mumbai,18-24,iOS,YouTube
2202,2026-04-27,Pune,35-44,Android,Google Ads
2203,2026-03-17,Mumbai,35-44,Android,Google Ads
2204,2026-02-27,Hyderabad,25-34,Android,Push Notification
2205,2026-02-07,Bengaluru,25-34,Android,Organic
2206,2026-06-14,Visakhapatnam,25-34,Android,Organic
2207,2026-06-16,Bengaluru,35-44,Android,Push Notification
2208,2026-05-21,Bengaluru,25-34,Android,YouTube
2209,2026-03-17,Bengaluru,18-24,Android,Organic
2210,2026-04-02,Visakhapatnam,35-44,Android,Organic
2211,2026-05-18,Mumbai,18-24,iOS,Push Notification
2212,2026-04-08,Mumbai,35-44,iOS,Push Notification
2213,2026-06-04,Pune,25-34,iOS,Google Ads
2214,2026-03-25,Bengaluru,25-34,Android,Referral
2215,2026-02-09,Chennai,25-34,iOS,Referral
2216,2026-04-05,Visakhapatnam,45+,Android,Google Ads
2217,2026-04-28,Visakhapatnam,25-34,Android,Referral
2218,2026-02-16,Mumbai,35-44,Android,Google Ads
2219,2026-02-15,Delhi,45+,Android,Google Ads
2220,2026-01-18,Visakhapatnam,18-24,Android,Referral
2221,2026-06-15,Chennai,18-24,iOS,Google Ads
2222,2026-01-04,Pune,18-24,Android,Organic
2223,2026-01-29,Delhi,18-24,iOS,Push Notification
2224,2026-01-12,Visakhapatnam,25-34,iOS,Instagram
2225,2026-02-06,Mumbai,18-24,iOS,Organic
2226,2026-01-28,Pune,35-44,iOS,Organic
2227,2026-02-21,Visakhapatnam,45+,iOS,Referral
2228,2026-02-11,Bengaluru,35-44,Android,Google Ads
2229,2026-01-15,Pune,35-44,Android,Organic
2230,2026-01-06,Delhi,18-24,Android,Instagram
2231,2026-01-27,Pune,45+,Android,Google Ads
2232,2026-01-07,Visakhapatnam,45+,Android,Instagram
2233,2026-06-17,Bengaluru,25-34,iOS,Push Notification
2234,2026-04-09,Mumbai,18-24,Android,Organic
2235,2026-02-27,Hyderabad,35-44,Android,YouTube
2236,2026-03-27,Hyderabad,35-44,iOS,Organic
2237,2026-01-12,Pune,25-34,Android,YouTube
2238,2026-03-27,Pune,25-34,Android,Google Ads
2239,2026-06-20,Mumbai,35-44,Android,Instagram
2240,2026-03-31,Hyderabad,35-44,iOS,Push Notification
2241,2026-04-05,Bengaluru,18-24,iOS,Google Ads
2242,2026-06-17,Visakhapatnam,35-44,Android,Referral
2243,2026-05-03,Delhi,18-24,Android,Referral
2244,2026-03-13,Visakhapatnam,18-24,Android,Google Ads
2245,2026-02-16,Delhi,45+,Android,Referral
2246,2026-04-19,Chennai,45+,Android,Push Notification
2247,2026-03-27,Visakhapatnam,25-34,Android,YouTube
2248,2026-05-08,Pune,45+,Android,Google Ads
2249,2026-04-09,Hyderabad,45+,Android,Push Notification
2250,2026-02-26,Mumbai,18-24,Android,Organic
2251,2026-02-22,Delhi,18-24,Android,Referral
2252,2026-02-04,Hyderabad,18-24,iOS,Instagram
2253,2026-02-05,Bengaluru,45+,Android,YouTube
2254,2026-04-18,Visakhapatnam,25-34,iOS,Organic
2255,2026-02-05,Hyderabad,25-34,Android,Organic
2256,2026-06-28,Chennai,35-44,Android,Organic
2257,2026-06-19,Pune,18-24,Android,YouTube
2258,2026-02-10,Hyderabad,25-34,Android,Organic
2259,2026-03-04,Hyderabad,18-24,Android,Referral
2260,2026-02-08,Delhi,25-34,Android,Google Ads
2261,2026-05-16,Mumbai,35-44,Android,Push Notification
2262,2026-03-28,Chennai,18-24,Android,Google Ads
2263,2026-01-16,Mumbai,18-24,Android,Google Ads
2264,2026-05-09,Visakhapatnam,18-24,Android,Referral
2265,2026-06-24,Chennai,35-44,iOS,YouTube
2266,2026-03-20,Mumbai,25-34,Android,Google Ads
2267,2026-03-11,Hyderabad,45+,iOS,Google Ads
2268,2026-02-24,Chennai,18-24,Android,Google Ads
2269,2026-05-24,Pune,18-24,iOS,Referral
2270,2026-05-03,Bengaluru,45+,iOS,Google Ads
2271,2026-01-14,Delhi,35-44,Android,Google Ads
2272,2026-03-11,Hyderabad,18-24,Android,YouTube
2273,2026-03-27,Hyderabad,25-34,Android,YouTube
2274,2026-01-28,Hyderabad,25-34,Android,Instagram
2275,2026-02-18,Pune,25-34,Android,Organic
2276,2026-03-03,Bengaluru,18-24,iOS,YouTube
2277,2026-01-12,Pune,45+,Android,Instagram
2278,2026-01-24,Bengaluru,18-24,iOS,Instagram
2279,2026-04-12,Pune,25-34,Android,Referral
2280,2026-04-02,Visakhapatnam,18-24,Android,Push Notification
2281,2026-05-09,Hyderabad,25-34,Android,Referral
2282,2026-05-03,Pune,18-24,Android,Google Ads
2283,2026-06-24,Chennai,18-24,iOS,Organic
2284,2026-03-01,Visakhapatnam,25-34,iOS,Google Ads
